ascent_id,user_id,route_id,ascent_date
82738,59978,4875,2023-10-06
82739,47521,41195,2012-03-06
82740,28360,38687,2021-03-16
82741,24297,13116,2016-04-24
82742,49952,9634,2001-06-15
82743,24128,26098,2017-09-13
82744,30830,33655,2019-10-16
82745,30755,41249,2006-12-12
82746,2034,43670,2015-09-05
82747,2254,10508,2003-04-16
82748,27877,39509,2021-03-25
82749,4206,16987,2006-10-30
82750,47860,27219,2021-05-31
82751,43339,7846,2015-03-28
82752,21788,22564,2022-05-10
82753,15206,46805,2000-02-02
82754,18733,10532,2021-07-31
82755,22048,5355,2007-12-06
82756,65673,43023,2006-05-14
82757,10514,34544,2011-08-20
82758,16841,27270,2015-03-02
82759,27369,41251,2004-07-18
82760,27712,13238,2011-04-02
82761,43920,27890,2022-08-23
82762,20704,17259,2018-03-26
82763,1984,11757,2007-05-21
82764,14804,51516,2002-05-11
82765,6386,51341,2005-08-08
82766,46510,42020,2012-01-19
82767,34904,14250,2021-09-12
82768,23404,12019,2017-05-04
82769,25636,26493,2018-02-14
82770,31894,35908,2000-11-05
82771,80,1655,2011-06-25
82772,16151,34701,2014-11-09
82773,6278,649,2010-05-21
82774,4002,49068,2002-07-05
82775,51953,20942,2014-08-11
82776,60925,12121,2002-06-27
82777,23074,50060,2007-06-06
82778,44842,24251,2007-10-18
82779,28807,26563,2013-12-16
82780,7327,1548,2001-06-11
82781,16919,11259,2021-09-19
82782,54434,27803,2015-09-06
82783,43990,14664,2003-04-27
82784,22688,48310,2006-08-07
82785,207,7283,2023-10-05
82786,23870,1295,2006-12-21
82787,20423,25491,2012-12-03
82788,21047,26415,2000-06-15
82789,50236,55152,2018-01-09
82790,38608,54662,2006-12-14
82791,1591,43783,2019-01-19
82792,47383,25277,2006-11-17
82793,2351,5193,2017-05-20
82794,7450,625,2000-12-29
82795,13235,46586,2010-02-07
82796,29029,24206,2007-07-06
82797,59201,4697,2019-09-06
82798,54710,25164,2016-07-23
82799,13328,39797,2007-03-29
82800,27170,54181,2021-11-30
82801,30409,52473,2021-11-22
82802,10774,12870,2018-02-08
82803,15734,51898,2011-07-17
82804,24359,1893,2013-11-09
82805,23333,34711,2001-09-20
82806,52838,32556,2023-11-26
82807,41336,44094,2009-11-03
82808,58590,49585,2009-05-01
82809,25340,40004,2018-10-26
82810,62984,33069,2014-02-19
82811,1382,22380,2023-11-10
82812,21188,22020,2007-03-03
82813,16607,53605,2018-07-19
82814,66018,53415,2011-06-22
82815,16819,41471,2010-01-25
82816,42366,25604,2011-09-28
82817,38620,41326,2019-08-13
82818,25925,5808,2003-02-10
82819,39475,7882,2017-05-07
82820,20998,40451,2017-04-23
82821,56235,7380,2010-07-17
82822,45799,10133,2017-06-25
82823,63898,11544,2012-10-09
82824,14301,4762,2009-03-03
82825,51150,48545,2019-12-24
82826,54100,22766,2001-03-14
82827,5655,942,2018-07-25
82828,42098,22210,2010-11-23
82829,8897,44225,2020-04-27
82830,52744,33826,2003-03-25
82831,2319,53024,2015-01-26
82832,47669,30648,2006-07-20
82833,14912,2352,2021-12-19
82834,8349,39499,2014-03-14
82835,13102,16236,2013-07-27
82836,8849,36849,2003-04-19
82837,41573,33397,2008-06-30
82838,60100,33503,2005-08-02
82839,5949,51195,2006-12-31
82840,18858,2122,2015-07-08
82841,22497,48252,2011-01-18
82842,42127,39866,2007-11-08
82843,3200,6349,2015-01-31
82844,12084,22653,2020-05-27
82845,52,39553,2009-03-11
82846,6354,47581,2007-04-09
82847,22791,48027,2011-09-05
82848,44331,19780,2006-05-29
82849,43942,19855,2012-09-12
82850,34626,39187,2018-10-19
82851,60238,32778,2022-07-22
82852,42590,52351,2016-04-24
82853,22673,1891,2020-04-04
82854,27758,32724,2005-08-23
82855,4028,51396,2001-12-05
82856,23499,3035,2020-10-12
82857,43240,39643,2009-03-04
82858,27671,52266,2004-02-16
82859,55839,28765,2023-02-14
82860,3766,33062,2022-03-05
82861,18564,38307,2019-12-02
82862,21443,18687,2015-06-27
82863,5967,9110,2008-01-22
82864,23706,20510,2012-01-16
82865,56232,415,2022-04-13
82866,47400,52089,2000-09-07
82867,57821,5473,2003-05-21
82868,14745,46581,2012-08-10
82869,36811,53756,2011-01-05
82870,50818,46865,2013-08-26
82871,11137,17753,2009-10-08
82872,4668,22458,2015-08-10
82873,21911,44651,2012-10-11
82874,52470,9699,2022-09-25
82875,18069,37317,2022-06-13
82876,66875,19228,2010-07-20
82877,6971,38567,2005-11-28
82878,22889,28683,2018-12-27
82879,42534,45019,2018-10-19
82880,65662,34707,2018-04-15
82881,483,4078,2022-01-11
82882,24824,53598,2007-04-07
82883,43450,46771,2021-11-23
82884,20416,22570,2015-11-30
82885,30544,54905,2018-09-12
82886,17086,16448,2006-04-20
82887,1503,46014,2006-11-12
82888,27955,2433,2008-08-07
82889,9777,42726,2010-11-12
82890,2408,54893,2004-02-29
82891,12951,9843,2023-06-04
82892,16268,39544,2018-12-05
82893,21918,11660,2016-02-03
82894,52000,44699,2010-01-20
82895,14758,39492,2004-02-29
82896,20626,53304,2012-08-20
82897,5888,36027,2004-10-15
82898,17339,35755,2002-09-19
82899,52772,18681,2015-08-09
82900,32744,23147,2003-02-12
82901,34899,24827,2013-05-16
82902,4394,53831,2015-09-17
82903,39430,1041,2013-12-08
82904,22461,30815,2013-05-14
82905,30572,55419,2018-06-17
82906,22435,17539,2021-09-24
82907,281,11318,2014-03-09
82908,62001,11418,2001-03-05
82909,28218,25060,2000-05-30
82910,39686,12559,2012-01-27
82911,42702,37084,2004-12-17
82912,9846,55090,2002-08-01
82913,16129,45413,2015-11-29
82914,23860,46800,2001-03-12
82915,37661,44265,2009-11-19
82916,35626,18151,2017-09-20
82917,18689,31827,2020-09-16
82918,27875,10881,2010-08-26
82919,50215,24992,2013-06-29
82920,12626,34613,2016-09-05
82921,26445,8795,2015-07-15
82922,66911,43362,2004-05-31
82923,2708,55594,2003-03-17
82924,20218,41629,2020-03-24
82925,29271,32341,2000-01-18
82926,37502,3554,2013-01-09
82927,61712,30530,2007-10-06
82928,64685,425,2011-04-23
82929,14612,4998,2008-12-29
82930,56175,10215,2013-02-24
82931,38170,36519,2017-07-27
82932,8958,17303,2007-04-18
82933,44273,48443,2009-09-10
82934,27825,45652,2023-09-27
82935,17333,8008,2009-06-05
82936,29987,50827,2000-05-31
82937,10544,8672,2004-06-15
82938,54995,49082,2019-08-09
82939,55271,2987,2011-10-19
82940,11731,6207,2000-06-26
82941,42096,32702,2014-07-08
82942,49785,51043,2022-08-24
82943,47839,36938,2000-11-10
82944,24899,36286,2015-05-29
82945,52310,4353,2005-02-12
82946,13710,27073,2014-09-08
82947,26677,32785,2002-12-16
82948,20928,31822,2015-04-30
82949,28408,42724,2012-06-23
82950,33767,4012,2021-05-10
82951,52156,37585,2017-09-01
82952,45616,38109,2023-06-18
82953,31358,24182,2014-03-23
82954,58377,27674,2020-03-21
82955,12470,36459,2008-03-21
82956,48410,48796,2019-03-28
82957,33326,40916,2010-12-17
82958,15987,5873,2020-02-05
82959,50586,49665,2005-04-23
82960,8570,44874,2014-07-04
82961,8188,43060,2000-11-17
82962,13103,27306,2022-11-22
82963,3707,10029,2014-05-01
82964,38316,20425,2020-11-24
82965,48616,2211,2011-08-31
82966,49336,42078,2010-07-30
82967,26660,37307,2004-07-10
82968,17491,24249,2019-07-18
82969,12589,53199,2011-03-26
82970,25311,53486,2000-04-04
82971,27936,44610,2007-02-19
82972,11715,50927,2018-07-09
82973,8637,45323,2018-11-19
82974,38917,3320,2016-04-10
82975,9345,49742,2005-08-09
82976,60066,49036,2013-06-25
82977,44814,46594,2011-02-05
82978,65680,36426,2015-04-27
82979,52782,40108,2013-07-01
82980,17107,40379,2007-09-13
82981,45547,27851,2017-03-27
82982,30018,42087,2017-05-24
82983,24478,46751,2011-03-21
82984,6386,28838,2014-10-10
82985,41947,28971,2020-10-13
82986,44564,27233,2010-03-13
82987,47519,55713,2009-08-29
82988,28368,42832,2009-01-27
82989,28825,13797,2002-02-10
82990,19580,1765,2004-01-09
82991,18787,50377,2014-12-31
82992,9665,44418,2014-11-06
82993,14713,889,2013-10-06
82994,11014,21838,2013-04-25
82995,10683,51158,2011-07-19
82996,19722,9437,2002-02-05
82997,37179,15384,2003-12-06
82998,25918,12363,2003-02-14
82999,17951,53135,2004-06-15
83000,47487,49065,2000-06-23
83001,34050,26874,2023-03-27
83002,22387,54455,2018-09-25
83003,44814,18248,2004-11-14
83004,28534,46475,2010-05-15
83005,20460,52897,2020-05-22
83006,8454,2063,2002-01-03
83007,36588,20289,2003-09-29
83008,43211,3556,2021-06-10
83009,28543,39725,2010-10-02
83010,50051,39926,2002-07-07
83011,8396,3842,2007-07-29
83012,48131,7575,2006-02-13
83013,37939,8112,2013-01-31
83014,25535,18698,2008-06-11
83015,27629,27848,2015-10-21
83016,32830,50952,2021-06-20
83017,61793,51429,2009-03-17
83018,66856,32398,2013-07-22
83019,60427,47755,2006-08-29
83020,16312,48354,2006-01-30
83021,21923,42207,2002-11-10
83022,16050,12151,2023-03-14
83023,37670,19799,2015-02-13
83024,48276,44403,2009-07-05
83025,33325,6144,2007-09-09
83026,14708,38004,2008-07-18
83027,4425,18107,2011-05-25
83028,63461,6547,2023-11-10
83029,41090,25327,2023-06-18
83030,22107,465,2021-05-28
83031,26628,46587,2014-11-12
83032,52827,47115,2003-07-27
83033,59310,44009,2022-10-11
83034,11352,47073,2004-07-18
83035,50580,14694,2022-02-03
83036,9782,17289,2003-05-05
83037,3583,31903,2012-08-27
83038,49726,53361,2016-01-28
83039,36068,40051,2014-01-23
83040,63789,15125,2015-11-12
83041,55074,28550,2011-12-06
83042,2444,18488,2000-06-16
83043,46248,44711,2013-05-08
83044,53725,36395,2008-01-14
83045,14491,2799,2021-06-16
83046,16137,29063,2018-09-14
83047,12236,4572,2007-11-29
83048,43240,13018,2023-11-09
83049,6939,2291,2019-08-31
83050,26182,44178,2014-11-12
83051,6172,42251,2014-02-10
83052,21592,1150,2007-03-17
83053,33281,46684,2006-04-05
83054,24776,19255,2002-12-18
83055,44950,3028,2012-03-13
83056,61473,41278,2004-02-13
83057,63868,10502,2023-06-19
83058,42439,50991,2004-09-14
83059,23786,23087,2017-05-01
83060,45516,4835,2011-07-13
83061,19399,51936,2002-08-29
83062,34244,3680,2021-10-12
83063,2948,11826,2021-08-24
83064,20830,28235,2002-07-05
83065,4356,22397,2016-09-06
83066,1160,8583,2022-05-28
83067,60570,28184,2000-02-27
83068,23190,40728,2018-07-27
83069,19995,3797,2005-05-15
83070,28923,22091,2013-04-02
83071,6755,29684,2013-04-11
83072,54623,39410,2006-08-28
83073,35869,51444,2016-11-21
83074,28539,24677,2003-06-28
83075,2630,19254,2004-05-06
83076,39955,33754,2022-07-30
83077,48709,51505,2010-05-01
83078,15679,51911,2017-01-30
83079,31550,16129,2001-05-07
83080,36554,53697,2023-04-05
83081,35491,12702,2020-12-13
83082,12451,11573,2009-01-28
83083,45917,41388,2001-05-09
83084,22488,9465,2014-12-28
83085,18246,22747,2022-05-24
83086,36519,22071,2021-10-15
83087,36116,10707,2009-02-12
83088,57590,43578,2003-05-09
83089,19618,53200,2013-09-29
83090,36642,24837,2000-03-07
83091,44232,54524,2014-03-27
83092,47692,35364,2003-10-03
83093,766,18008,2023-10-31
83094,65475,7348,2004-10-20
83095,10860,562,2020-09-06
83096,16148,6482,2010-07-10
83097,24614,21986,2015-12-09
83098,27559,52139,2009-04-02
83099,10675,31160,2017-06-05
83100,39667,4023,2004-01-08
83101,33614,11634,2009-04-13
83102,10201,32193,2013-02-25
83103,23949,21421,2005-04-22
83104,20802,9553,2011-05-28
83105,36383,27238,2017-01-22
83106,52009,16436,2010-11-11
83107,19524,13230,2017-06-29
83108,66768,52554,2012-06-20
83109,30926,21028,2007-09-04
83110,8149,19367,2009-06-30
83111,20741,26047,2000-02-13
83112,23979,46308,2002-06-16
83113,61916,34413,2001-11-18
83114,39538,37549,2021-11-09
83115,12523,10880,2000-03-23
83116,61257,25507,2008-10-24
83117,65680,30149,2020-09-15
83118,25089,9456,2014-06-20
83119,16534,17858,2014-07-05
83120,52403,15387,2013-12-31
83121,24746,3091,2007-12-06
83122,36840,30545,2006-11-02
83123,16916,37184,2010-08-18
83124,12607,15642,2009-06-16
83125,42464,38619,2005-08-10
83126,13654,38927,2009-11-26
83127,13190,44749,2023-04-03
83128,20751,1611,2005-07-24
83129,21776,22734,2010-07-25
83130,57768,9114,2023-12-07
83131,17967,48644,2011-06-05
83132,1001,14447,2010-07-20
83133,36657,32494,2019-02-03
83134,29529,27951,2009-03-25
83135,31208,27044,2004-08-22
83136,27409,184,2018-03-19
83137,26009,39420,2018-11-16
83138,35538,21599,2018-07-15
83139,14838,15663,2017-09-09
83140,32762,34068,2002-12-09
83141,21682,9234,2005-05-16
83142,52896,45167,2001-02-02
83143,19562,11012,2001-02-24
83144,30190,16707,2016-02-09
83145,28106,14442,2001-08-27
83146,42352,23856,2009-04-05
83147,43596,35470,2010-05-06
83148,33114,39286,2014-10-10
83149,33965,52427,2012-11-11
83150,27810,48088,2007-02-08
83151,61617,8422,2009-04-13
83152,60372,30028,2011-10-18
83153,7873,18334,2019-02-08
83154,38281,53956,2007-08-16
83155,4602,1951,2013-06-15
83156,19733,35793,2011-09-18
83157,17590,30941,2022-08-23
83158,55162,12533,2022-08-09
83159,17614,11642,2013-03-26
83160,54478,55101,2004-01-13
83161,49102,5780,2005-05-10
83162,28818,6639,2009-06-02
83163,43981,6553,2016-03-18
83164,25916,21134,2002-02-10
83165,55542,25115,2014-10-21
83166,32773,55184,2008-02-21
83167,29729,13197,2012-04-24
83168,7147,40305,2006-10-21
83169,29254,43804,2011-07-18
83170,27234,44332,2019-11-02
83171,55874,43510,2022-07-03
83172,25084,38973,2010-06-01
83173,10560,37647,2017-06-01
83174,24825,3493,2019-06-15
83175,16172,52574,2022-05-16
83176,6207,42089,2008-07-27
83177,27810,18469,2002-07-04
83178,16600,28492,2006-02-07
83179,23315,18330,2018-11-03
83180,4376,20639,2001-09-26
83181,58393,49134,2020-08-24
83182,34281,16539,2023-11-07
83183,20903,31741,2006-06-29
83184,49286,42517,2000-10-31
83185,65399,6179,2016-03-08
83186,5017,37621,2006-03-18
83187,40976,27462,2021-03-15
83188,61143,45563,2009-05-04
83189,17886,1177,2022-04-23
83190,53866,30155,2022-12-31
83191,12552,3965,2011-11-19
83192,38599,55185,2018-03-23
83193,46248,19803,2004-10-26
83194,45856,15713,2015-02-26
83195,49545,6013,2003-11-06
83196,13141,28210,2012-02-17
83197,24825,42637,2017-04-26
83198,21880,40380,2013-06-30
83199,16740,44065,2015-08-29
83200,46950,35578,2002-08-07
83201,34061,50225,2010-12-28
83202,19310,6902,2023-08-16
83203,6759,4977,2003-10-27
83204,21949,31402,2009-07-10
83205,42416,54457,2023-11-31
83206,45368,4068,2019-05-18
83207,5269,39886,2014-08-23
83208,27924,23162,2003-05-20
83209,12966,25805,2003-09-10
83210,18494,49247,2023-09-21
83211,10166,23024,2013-07-29
83212,4478,54094,2020-10-28
83213,55419,32968,2023-08-03
83214,24498,55226,2019-10-07
83215,24223,21327,2011-02-09
83216,61687,22491,2011-04-02
83217,38433,28927,2010-05-15
83218,66119,25064,2023-05-16
83219,15518,21577,2001-03-01
83220,36554,38374,2011-07-05
83221,39510,50969,2016-07-13
83222,8415,46127,2016-12-28
83223,37208,18067,2013-08-17
83224,62085,20098,2003-09-01
83225,7172,17650,2023-11-16
83226,18246,37520,2007-11-02
83227,13602,24427,2013-01-23
83228,18646,50678,2006-06-24
83229,32426,31091,2007-11-21
83230,21890,9033,2001-04-01
83231,22127,44832,2010-02-17
83232,14052,6855,2023-03-04
83233,23711,25589,2001-03-03
83234,39858,16803,2006-08-23
83235,32104,41050,2023-04-16
83236,27696,42352,2007-05-16
83237,22203,13593,2014-07-06
83238,366,30377,2000-10-29
83239,50428,4794,2021-08-12
83240,2444,14306,2011-02-22
83241,26308,37303,2023-05-24
83242,60830,473,2011-05-03
83243,44763,23650,2015-08-04
83244,41850,28818,2015-08-29
83245,11264,14501,2001-11-26
83246,57133,31413,2020-01-23
83247,17330,19063,2016-01-15
83248,22971,25962,2000-12-16
83249,5302,32883,2007-10-23
83250,25235,32841,2006-12-08
83251,36382,26115,2020-09-09
83252,52549,18092,2016-02-23
83253,39870,16787,2018-03-27
83254,16194,30477,2019-03-14
83255,57429,22482,2020-03-06
83256,56942,45551,2023-10-29
83257,18873,31207,2016-03-30
83258,14471,26150,2007-11-27
83259,6447,1172,2011-12-02
83260,30671,18633,2015-03-08
83261,14814,31288,2008-05-02
83262,44860,53473,2020-11-07
83263,22268,4978,2018-05-30
83264,35222,4670,2010-01-03
83265,64970,46440,2022-09-22
83266,6702,7079,2007-05-14
83267,66346,9077,2014-06-12
83268,48869,51644,2003-05-27
83269,44734,19946,2004-11-24
83270,53108,52686,2018-12-22
83271,3432,38082,2003-01-06
83272,25236,20528,2013-02-05
83273,22266,50914,2011-05-22
83274,19443,3194,2014-02-16
83275,50119,7094,2008-09-23
83276,27928,30907,2002-08-22
83277,12347,30925,2020-11-09
83278,29486,43780,2000-02-26
83279,33017,50259,2008-05-18
83280,26333,4116,2015-04-24
83281,938,55245,2015-02-10
83282,55214,40637,2003-12-01
83283,57794,44688,2019-08-27
83284,3200,42425,2001-12-17
83285,61143,15280,2002-08-26
83286,11821,5906,2013-08-17
83287,4727,35642,2006-08-08
83288,63490,16134,2008-09-04
83289,1533,53608,2009-02-07
83290,2916,54375,2006-12-26
83291,58253,41694,2000-06-13
83292,23898,24506,2016-04-10
83293,25064,17287,2016-08-02
83294,12084,4517,2021-10-21
83295,37057,49161,2007-03-09
83296,22092,53092,2017-02-20
83297,43404,26624,2017-07-06
83298,18306,45148,2007-01-24
83299,23750,40031,2017-10-31
83300,26813,28117,2002-07-30
83301,16047,38373,2006-09-14
83302,10115,23197,2005-06-15
83303,8356,16205,2014-04-02
83304,69,20419,2006-09-04
83305,43591,43021,2020-01-27
83306,41401,46211,2015-07-04
83307,27786,27869,2000-03-04
83308,23347,25297,2021-05-10
83309,4668,26822,2021-02-28
83310,36349,21880,2015-08-29
83311,60829,37434,2019-04-14
83312,4678,28315,2015-08-07
83313,24864,53964,2016-09-17
83314,17642,2746,2012-04-29
83315,7298,39057,2011-04-11
83316,38810,8089,2007-01-13
83317,7439,43240,2006-08-07
83318,40456,21085,2018-11-15
83319,15030,4193,2023-08-12
83320,8898,17831,2012-09-10
83321,16304,28165,2021-04-18
83322,9362,39738,2004-05-24
83323,2260,41035,2008-07-03
83324,22883,24575,2019-02-15
83325,18220,54132,2008-08-14
83326,33280,2643,2000-11-27
83327,39050,33664,2009-01-20
83328,4998,20444,2022-08-04
83329,18211,12980,2012-02-15
83330,10542,18033,2004-08-09
83331,9954,42242,2018-04-15
83332,27017,42351,2002-01-23
83333,7475,26021,2011-08-26
83334,16919,12226,2021-11-02
83335,29716,17980,2016-12-16
83336,10841,51945,2001-05-21
83337,46248,47190,2015-05-26
83338,1233,43687,2002-09-26
83339,63082,47648,2021-10-10
83340,23015,55393,2022-09-02
83341,11403,4141,2004-07-02
83342,12019,10943,2018-06-05
83343,27769,22498,2018-06-17
83344,2552,35991,2005-02-19
83345,2654,5862,2006-11-14
83346,4795,16303,2015-03-26
83347,8356,11965,2003-02-18
83348,27410,50274,2023-04-21
83349,787,39891,2012-07-03
83350,44439,22600,2009-07-13
83351,52724,50632,2012-09-17
83352,46961,4057,2018-06-09
83353,27192,39541,2018-10-25
83354,27504,31437,2011-02-04
83355,5615,9325,2006-05-01
83356,52258,16084,2018-08-11
83357,22121,32330,2023-11-14
83358,18457,535,2011-04-18
83359,35348,38463,2004-11-10
83360,14089,53861,2010-07-16
83361,27306,28563,2013-12-14
83362,26543,33126,2002-01-16
83363,31080,11933,2007-12-27
83364,59403,37410,2006-09-05
83365,58013,13070,2014-05-08
83366,30196,40616,2002-08-02
83367,57858,3145,2016-11-14
83368,19634,13077,2005-02-13
83369,66856,42652,2022-10-26
83370,34790,22437,2023-05-15
83371,46933,36189,2004-01-12
83372,6248,19096,2011-07-16
83373,30290,40008,2011-04-08
83374,40736,23751,2020-06-17
83375,50658,54706,2006-05-24
83376,52315,43834,2009-09-17
83377,63584,34792,2009-10-19
83378,7788,14668,2020-12-30
83379,10266,36907,2018-09-15
83380,59236,22005,2003-08-06
83381,22571,8539,2012-02-25
83382,33008,20563,2012-11-08
83383,30070,7594,2018-04-03
83384,54413,26168,2013-09-07
83385,50773,11547,2019-10-01
83386,36920,14853,2011-01-24
83387,28066,50230,2009-02-09
83388,3862,51310,2000-07-15
83389,60146,18912,2013-07-17
83390,48100,1388,2013-03-24
83391,52401,54608,2023-08-11
83392,32108,1775,2008-05-19
83393,12623,46665,2017-03-23
83394,37713,23235,2017-03-07
83395,31919,19580,2018-11-16
83396,28098,3942,2015-11-27
83397,35301,2893,2022-01-30
83398,52224,10457,2000-05-12
83399,6520,46575,2011-11-14
83400,21546,30100,2022-09-13
83401,1894,52690,2023-04-15
83402,16689,50766,2008-02-02
83403,2411,12107,2022-04-10
83404,37062,17680,2001-08-26
83405,22123,48830,2016-11-02
83406,32039,25431,2007-01-18
83407,20209,3387,2009-07-27
83408,55248,27814,2000-01-28
83409,36129,42195,2016-08-17
83410,33641,25311,2023-09-08
83411,12423,33642,2012-08-16
83412,44717,50612,2010-11-23
83413,66690,42457,2021-10-14
83414,38433,29138,2000-01-02
83415,10551,13276,2022-01-03
83416,10804,1279,2020-06-02
83417,28848,55311,2011-08-06
83418,9954,8614,2019-12-11
83419,4275,46592,2014-07-10
83420,62145,2388,2016-11-05
83421,21423,9175,2020-05-27
83422,54966,565,2004-02-15
83423,33326,31371,2012-11-10
83424,56056,41095,2018-01-08
83425,34517,27275,2011-09-07
83426,8250,22599,2008-10-14
83427,38573,33256,2013-03-24
83428,14357,26176,2011-12-08
83429,27096,23148,2018-11-21
83430,59700,24710,2013-06-15
83431,21188,21695,2008-03-18
83432,9466,15008,2022-11-05
83433,17811,12055,2004-02-27
83434,24221,45671,2016-03-13
83435,4971,6329,2015-05-05
83436,15993,32612,2004-10-14
83437,7439,38871,2001-07-04
83438,15431,18604,2023-04-15
83439,24307,5627,2002-10-15
83440,8121,40719,2021-10-31
83441,5456,48190,2007-11-06
83442,43819,772,2011-11-22
83443,38228,22033,2006-04-25
83444,38617,9306,2012-06-12
83445,3874,44810,2013-09-08
83446,9303,46978,2015-12-09
83447,1298,6530,2002-08-12
83448,23014,11035,2000-09-01
83449,57499,10665,2020-06-18
83450,10383,24952,2015-09-22
83451,13369,23422,2008-04-18
83452,27710,48305,2005-02-22
83453,25415,37442,2013-02-15
83454,13983,2552,2012-03-08
83455,28614,5276,2017-12-18
83456,26099,1869,2000-08-07
83457,6171,14388,2014-02-28
83458,3432,38954,2018-11-19
83459,2979,53087,2008-07-25
83460,57518,16078,2017-06-20
83461,18391,22530,2010-08-30
83462,20478,10261,2020-03-14
83463,7489,53839,2007-05-18
83464,36546,6505,2011-06-17
83465,41492,17145,2012-08-12
83466,66015,55763,2012-08-12
83467,29490,12262,2019-10-28
83468,1627,6269,2021-02-28
83469,26537,50539,2002-11-29
83470,27911,20390,2002-12-13
83471,64375,23175,2013-05-18
83472,18096,40872,2005-05-23
83473,33054,45750,2008-04-27
83474,10753,16131,2007-11-11
83475,13537,33030,2004-07-30
83476,39935,11087,2016-02-24
83477,10006,39321,2017-06-18
83478,54106,38920,2017-05-16
83479,2256,3839,2001-08-24
83480,29411,33389,2016-10-11
83481,31022,44517,2005-01-05
83482,17480,41849,2014-02-03
83483,52401,30652,2002-05-16
83484,44274,14620,2012-06-05
83485,18963,39033,2017-09-30
83486,1034,54368,2023-03-28
83487,39249,54760,2016-02-11
83488,40906,22555,2010-02-28
83489,4206,21797,2016-09-19
83490,32174,1848,2003-07-13
83491,218,3357,2015-01-01
83492,25506,30946,2008-08-26
83493,1921,45276,2009-12-25
83494,64412,2090,2003-04-28
83495,49814,44932,2017-02-22
83496,11612,50718,2017-01-27
83497,39740,22916,2007-04-11
83498,54130,26138,2000-09-01
83499,10151,39642,2004-06-07
83500,30538,553,2013-09-06
83501,12046,4590,2014-11-04
83502,6811,8047,2000-10-03
83503,48593,37911,2002-11-09
83504,13952,27753,2008-04-15
83505,2641,10649,2021-01-13
83506,60110,50227,2022-04-06
83507,9413,26558,2016-11-19
83508,26929,12276,2008-08-23
83509,49456,40624,2008-05-08
83510,56821,31283,2012-01-10
83511,7790,645,2009-12-05
83512,30140,5839,2010-02-05
83513,17902,9941,2008-03-05
83514,22688,23951,2005-05-13
83515,24696,38706,2002-04-30
83516,61542,11105,2015-01-28
83517,9256,11758,2012-02-03
83518,55839,32919,2019-11-03
83519,37163,54235,2019-06-19
83520,6726,41453,2008-12-22
83521,66924,17341,2021-09-02
83522,60245,19222,2018-04-03
83523,26448,32120,2014-04-15
83524,41862,5897,2010-06-12
83525,60358,13299,2017-08-12
83526,9147,989,2022-09-28
83527,37362,10195,2013-08-27
83528,4045,14838,2015-06-17
83529,45810,22140,2019-05-28
83530,43110,5314,2003-04-27
83531,62344,48032,2000-08-08
83532,4790,17645,2002-01-30
83533,65617,12346,2022-07-18
83534,47960,55016,2018-08-09
83535,45948,46273,2001-03-20
83536,65259,2100,2023-10-22
83537,30348,22472,2006-09-28
83538,6658,31721,2006-03-17
83539,5655,31235,2016-02-27
83540,15922,39606,2008-02-04
83541,29271,50382,2005-06-09
83542,13800,23482,2004-03-19
83543,18126,36381,2022-11-25
83544,61043,32727,2017-04-24
83545,8555,9687,2018-03-06
83546,43017,33395,2006-11-13
83547,29945,10982,2012-02-03
83548,14560,30205,2007-09-04
83549,43194,30795,2020-12-10
83550,18558,12617,2008-04-26
83551,29266,51750,2003-03-05
83552,27581,52389,2003-08-28
83553,23908,19392,2009-05-18
83554,17434,22662,2017-05-09
83555,1315,48162,2000-12-10
83556,14865,27792,2019-08-05
83557,49600,35393,2023-02-24
83558,19198,18313,2022-11-05
83559,18764,33304,2001-07-19
83560,26413,34970,2017-04-15
83561,56197,49347,2012-02-29
83562,60238,31877,2003-05-19
83563,21675,55426,2014-04-05
83564,14886,52215,2014-03-18
83565,26448,22419,2009-09-29
83566,58985,24390,2006-12-30
83567,26469,14245,2006-04-06
83568,1458,7802,2017-03-16
83569,66047,22757,2019-04-18
83570,23185,20788,2014-04-28
83571,47364,5653,2014-04-01
83572,26514,3180,2021-09-12
83573,44921,45659,2019-08-08
83574,61198,20854,2016-02-19
83575,2368,53236,2008-08-28
83576,9665,47817,2009-10-05
83577,38368,23772,2021-12-15
83578,26950,10578,2013-10-30
83579,36588,17558,2008-10-04
83580,49180,11991,2015-06-03
83581,12451,26620,2004-07-29
83582,47322,49411,2016-07-23
83583,14209,38434,2018-05-14
83584,58829,46730,2011-01-12
83585,56997,4280,2004-06-13
83586,30957,4705,2016-01-26
83587,65085,2614,2010-09-11
83588,14159,31024,2008-03-08
83589,6581,14155,2021-05-24
83590,44132,15805,2009-08-05
83591,49007,40645,2008-08-23
83592,66253,3401,2002-04-02
83593,17028,29388,2000-11-08
83594,6056,31758,2018-05-02
83595,17198,8765,2011-04-27
83596,21038,37422,2021-04-04
83597,38634,51286,2007-12-30
83598,27521,29033,2014-04-25
83599,55614,32431,2006-11-30
83600,9585,28217,2004-03-05
83601,35869,6697,2015-04-19
83602,3610,39960,2021-10-16
83603,23101,46397,2005-12-16
83604,51150,36892,2012-01-14
83605,32744,28899,2022-12-11
83606,62554,37117,2006-11-27
83607,17810,44078,2018-12-18
83608,21557,34387,2000-12-28
83609,15118,6699,2008-07-03
83610,22679,4863,2023-05-20
83611,16573,22495,2020-11-01
83612,52401,35218,2018-03-12
