user_id,country,sex,height,weight,birthdate
42505,other,0,175,63,2001-05-15
42528,other,1,164,58,1987-08-08
42534,FRA,0,173,58,1987-02-13
42548,USA,0,182,78,1995-05-14
42568,GBR,0,174,58,2001-01-22
42582,ITA,0,193,63,1989-08-17
42585,RUS,0,193,68,1992-05-18
42590,other,0,188,73,1994-01-28
42607,ITA,0,175,68,2004-05-09
42610,FRA,0,140,40,2007-08-13
42617,HRV,0,174,78,1992-06-29
42619,NLD,0,180,68,1985-12-06
42622,DEU,0,193,68,1995-10-11
42624,other,0,171,68,1998-12-15
42632,ESP,0,178,63,1995-02-26
42652,ITA,1,165,48,1993-10-22
42662,NOR,0,180,83,1995-10-27
42686,RUS,0,174,73,1998-12-30
42687,FRA,0,185,78,1997-11-16
42697,POL,0,180,68,1992-06-21
42702,FRA,0,173,73,2001-03-10
42721,DEU,0,185,78,1987-02-26
42725,PRT,0,184,68,1995-12-08
42727,POL,0,172,73,1990-07-26
42731,USA,0,181,73,1999-06-14
42736,POL,0,176,73,1988-10-10
42738,other,0,181,68,2002-08-20
42759,FRA,0,180,73,1989-05-01
42760,other,0,175,63,1988-04-16
42767,CHE,0,182,63,1999-08-10
42784,FRA,0,142,43,2007-01-09
42788,USA,0,179,78,1996-05-17
42819,GBR,0,172,63,2001-11-11
42834,POL,0,190,78,1996-05-29
42849,other,0,181,78,1976-09-07
42855,USA,1,163,53,1996-12-27
42861,RUS,0,183,73,1981-08-11
42881,USA,0,170,63,1998-07-07
42888,other,1,167,53,1996-12-11
42889,POL,0,175,63,1980-02-23
42891,other,0,180,73,1992-12-25
42918,POL,0,175,78,1989-03-27
42926,POL,0,180,68,1996-03-05
42930,POL,0,176,73,1990-01-23
42935,POL,1,167,53,1995-06-30
42942,ZAF,0,174,73,1978-07-27
42966,POL,0,174,63,1988-06-21
42984,POL,0,184,73,1997-03-21
42995,other,0,178,63,1991-02-03
42999,ESP,0,190,88,1992-10-16
43003,other,0,192,78,1993-09-09
43009,POL,0,186,73,1979-06-10
43013,USA,0,193,78,1998-02-18
43016,RUS,0,182,73,1998-01-16
43017,RUS,0,177,63,2000-08-28
43021,AUT,0,173,63,1992-08-14
43027,ITA,0,174,68,1984-01-23
43042,ZAF,1,168,68,1974-10-12
43055,ITA,0,180,68,1974-01-24
43065,ITA,0,170,63,1996-09-24
43077,POL,0,175,68,1971-10-25
43081,NOR,1,168,53,2005-01-30
43085,POL,0,180,73,1998-04-08
43088,SWE,0,160,53,1990-10-23
43090,POL,1,160,53,1993-03-21
43108,SWE,1,174,58,1993-06-01
43110,PRT,0,184,83,1985-06-11
43115,BRA,0,170,58,1999-07-22
43118,CZE,0,181,73,1987-01-10
43122,DNK,0,192,88,1995-07-06
43136,ITA,0,174,63,1983-12-31
43143,ITA,0,181,73,1994-02-21
43151,POL,0,179,68,1965-07-17
43157,DEU,0,180,73,1986-08-27
43158,POL,0,179,68,1977-05-16
43162,BRA,0,182,73,1987-09-01
43170,USA,0,192,73,1988-02-25
43174,DEU,0,193,83,1997-05-25
43178,USA,0,170,68,1994-09-13
43188,ESP,0,170,68,1970-06-06
43189,USA,0,178,73,1985-01-17
43194,NOR,0,178,78,1970-02-20
43196,other,0,192,83,1988-05-19
43211,POL,0,196,88,1987-05-15
43213,ESP,0,164,73,1992-10-12
43219,other,0,177,53,1999-07-06
43221,POL,0,179,73,1987-12-07
43228,USA,0,185,73,1995-08-15
43232,ITA,0,189,68,1990-08-01
43240,HRV,0,178,78,1988-09-03
43241,USA,1,160,58,1990-07-12
43243,DEU,0,180,63,1998-07-24
43258,BRA,0,176,68,1996-01-11
43259,ESP,0,193,78,1987-11-27
43261,FRA,0,176,68,1992-01-27
43265,USA,0,168,63,1979-06-22
43272,USA,0,183,73,1987-07-29
43279,AUS,1,165,58,1993-10-24
43284,HRV,0,180,68,1994-05-13
43285,other,1,157,48,1989-06-23
43287,ESP,1,196,43,1993-12-25
43296,BRA,1,159,63,1989-07-21
43302,POL,0,170,63,1973-07-27
43307,RUS,0,178,83,1990-09-10
43339,ESP,0,174,78,1987-10-11
43341,USA,0,180,73,2001-04-11
43342,NOR,0,174,78,1987-11-13
43344,NOR,0,181,68,1991-10-04
43347,DEU,0,174,73,1990-09-03
43349,POL,0,183,93,1985-08-30
43353,other,0,172,73,1997-12-09
43359,SWE,0,189,83,1994-10-24
43369,ESP,0,171,63,1994-12-15
43371,USA,0,180,73,1997-05-21
43384,POL,0,175,73,1997-11-23
43388,ESP,0,180,68,1997-04-27
43390,POL,0,182,73,1990-09-08
43394,CAN,1,160,53,1987-05-26
43397,CAN,0,180,68,1999-11-11
43404,other,0,175,68,1975-11-26
43415,POL,0,183,73,1992-10-04
43427,ESP,1,170,63,1999-06-05
43436,other,0,167,63,1988-03-31
43443,POL,0,175,63,1994-01-24
43450,USA,1,159,58,1994-09-25
43454,POL,1,173,53,1995-06-16
43456,SWE,0,191,73,1988-11-25
43457,FRA,0,177,63,1989-06-05
43462,ESP,0,192,68,1998-02-25
43465,ESP,0,176,73,1998-01-17
43468,DEU,0,179,73,1981-10-04
43485,POL,0,184,83,1982-12-22
43491,other,0,180,68,1994-12-07
43492,CZE,0,162,58,2002-09-04
43528,USA,0,177,73,1993-07-09
43533,AUT,0,183,73,1996-05-01
43536,FRA,1,158,53,1989-06-16
43563,POL,0,187,78,2000-03-26
43568,AUS,0,183,73,1992-05-23
43570,FRA,0,176,68,1984-01-09
43571,POL,0,186,78,1990-12-06
43583,ITA,0,177,73,1991-01-06
43591,AUS,0,177,58,1997-09-06
43594,BRA,0,180,73,1986-11-05
43596,FRA,0,173,63,1988-11-01
43598,ESP,0,182,73,1985-03-29
43617,ZAF,0,188,83,2000-06-28
43627,BRA,0,176,58,1995-06-30
43629,ZAF,0,174,68,2001-09-20
43632,ITA,0,174,68,2001-05-22
43633,POL,0,175,63,1988-06-18
43635,CHE,0,173,63,2000-01-11
43642,POL,0,194,73,1997-12-12
43643,USA,0,178,68,1996-05-16
43662,POL,0,177,73,1998-04-10
43664,DEU,0,175,58,2003-07-13
43672,BEL,0,192,73,1992-08-25
43673,CHE,0,167,63,2000-11-29
43682,SWE,0,181,73,1996-01-01
43687,CHE,0,176,73,1992-07-13
43694,POL,0,189,68,2000-05-25
43707,POL,0,183,73,1995-09-12
43715,BRA,0,179,63,1998-08-30
43721,SWE,0,176,73,1978-09-06
43728,POL,1,167,53,1993-01-02
43732,SVN,0,181,73,1995-11-17
43733,USA,0,145,73,1994-09-06
43740,USA,0,185,88,1998-11-30
43748,BRA,0,169,68,1989-03-01
43750,ZAF,0,192,83,1996-08-25
43759,CAN,0,165,73,1986-12-07
43777,BEL,0,193,88,1991-06-15
43789,PRT,0,169,58,1995-03-30
43799,POL,0,183,78,1993-05-20
43808,ESP,0,168,63,1995-03-23
43819,FRA,0,173,63,1998-04-09
43832,USA,0,187,73,1997-10-22
43837,DEU,1,164,53,1996-07-17
43847,DEU,0,174,58,1990-12-18
43855,NOR,0,174,68,1976-05-05
43857,RUS,0,176,68,1982-01-17
43862,NLD,0,188,78,1990-08-26
43872,other,0,178,68,1997-09-23
43876,POL,0,172,68,1990-07-21
43891,ESP,0,167,58,1990-11-22
43894,USA,0,178,68,2001-01-11
43900,POL,0,179,63,1995-12-30
43903,POL,0,183,73,1986-12-27
43920,NOR,0,180,78,1995-10-12
43932,CHE,0,182,58,1987-12-17
43942,NOR,0,176,63,2003-10-17
43951,ITA,0,162,58,1991-03-16
43956,ESP,0,177,68,1987-05-10
43969,PRT,0,177,78,2000-04-12
43981,SWE,1,160,53,1992-10-23
43983,NOR,0,185,73,2002-01-17
43984,other,0,176,68,2001-01-24
43985,SWE,0,169,73,1957-06-08
43990,FRA,1,160,58,1991-06-04
43993,USA,0,176,63,1995-03-03
44001,ESP,1,167,53,1985-10-08
44007,DEU,0,174,73,1995-08-12
44010,BEL,0,178,73,1993-06-13
44030,other,1,150,43,1998-10-13
44048,ESP,0,188,68,2001-10-09
44053,DEU,0,179,73,2001-09-14
44054,DEU,0,188,88,2003-04-22
44081,ZAF,0,176,68,1991-11-02
44086,MEX,1,169,58,1993-01-07
44087,other,1,169,48,2001-06-26
44097,other,1,160,48,1993-03-31
44101,USA,0,170,63,2001-05-26
44109,ZAF,0,185,73,1994-12-20
44127,POL,0,188,68,1994-04-14
44132,USA,0,190,78,1994-08-15
44137,DEU,0,183,73,1993-09-30
44145,ITA,0,189,83,1992-07-17
44150,ZAF,1,168,53,1999-08-30
44156,ESP,0,180,78,1992-08-19
44162,BRA,0,182,78,1981-08-26
44168,ESP,0,170,63,1982-01-03
44174,other,0,190,78,1992-01-30
44183,ESP,0,181,73,1997-08-06
44189,USA,0,176,73,1993-12-05
44219,other,0,191,93,1995-08-13
44232,POL,0,185,68,2003-01-02
44237,BRA,0,181,78,1994-03-11
44254,CAN,0,168,68,1995-02-26
44255,ESP,0,172,68,1986-04-26
44257,other,0,170,68,1982-11-28
44261,POL,0,188,73,1991-03-25
44272,AUS,0,183,78,1984-03-14
44273,FRA,0,180,78,1983-02-16
44274,ZAF,0,180,73,1998-05-01
44286,other,0,177,63,1987-08-27
44295,HRV,0,175,83,1989-07-01
44301,ESP,0,176,78,1983-05-06
44302,other,0,180,73,1990-05-17
44303,AUS,0,175,63,2001-03-18
44309,BRA,1,165,53,1999-02-17
44312,POL,0,174,63,1991-09-09
44326,AUT,1,177,53,2003-02-25
44330,ITA,0,181,68,1997-04-02
44331,USA,0,192,83,1991-02-19
44333,other,0,185,78,1991-05-03
44335,SWE,0,176,73,1994-04-17
44339,ESP,1,173,63,1987-06-06
44340,other,0,175,73,1988-10-18
44344,ITA,0,185,63,1998-12-14
44351,ESP,0,185,68,1992-09-26
44357,ITA,0,172,63,1976-11-20
44369,BRA,1,163,58,1996-11-23
44372,POL,0,187,68,2000-01-25
44377,ITA,0,171,58,1999-06-10
44384,MEX,0,180,68,2000-09-29
44393,BRA,0,173,63,1997-04-18
44400,POL,0,182,63,1988-09-02
44401,ZAF,0,174,78,1994-05-07
44420,POL,0,186,83,1989-08-03
44439,DEU,0,187,78,1976-11-03
44461,POL,0,176,73,1996-10-08
44463,POL,0,178,68,2003-11-22
44466,other,0,178,68,2002-05-24
44468,ESP,0,172,63,2001-11-03
44471,AUS,0,176,78,1991-05-25
44477,ESP,1,177,63,1988-02-21
44481,ITA,0,180,63,1983-08-12
44492,USA,1,165,43,1994-11-19
44502,BRA,0,180,63,1997-03-26
44515,ZAF,0,180,73,1990-09-14
44523,POL,0,180,73,1996-11-24
44528,SWE,0,177,68,1989-08-21
44536,USA,0,175,78,1988-05-18
44546,BRA,0,172,68,1991-09-24
44552,USA,0,182,68,1992-10-27
44556,other,0,187,83,1992-02-01
44564,BRA,0,171,63,1994-11-26
44578,PRT,0,172,68,1987-10-16
44589,ITA,0,180,68,1995-09-24
44594,NOR,0,182,78,1995-09-13
44598,ESP,1,159,48,1981-05-04
44604,USA,0,180,73,1988-06-16
44620,SWE,0,187,93,1973-04-05
44627,AUT,0,172,63,1998-09-12
44650,CAN,0,170,68,1997-03-03
44659,FRA,0,165,63,2004-03-28
44660,BRA,0,173,63,1992-10-19
44667,other,0,170,63,1997-07-23
44671,NLD,0,172,68,1988-12-22
44679,NLD,0,178,73,1979-02-11
44698,RUS,0,177,73,1998-08-25
44701,DEU,0,174,68,1990-03-16
44717,AUT,0,180,73,1995-05-04
44727,FRA,0,166,48,2006-05-17
44734,BRA,0,182,73,1992-06-19
44735,other,1,168,58,1981-10-15
44761,ESP,0,178,78,1987-04-07
44762,RUS,1,167,53,1988-04-02
44763,BRA,0,170,63,1992-12-11
44775,NOR,0,173,73,1970-04-11
44796,BRA,0,179,68,1994-12-30
44798,AUT,0,173,68,1989-06-05
44801,USA,0,168,58,1993-05-14
44804,USA,0,180,83,1994-10-03
44814,FRA,1,140,40,2008-10-30
44822,DEU,0,197,83,1989-07-27
44823,USA,0,183,73,1988-09-20
44828,ITA,0,175,73,1997-11-13
44833,ESP,0,178,68,1981-04-01
44834,CAN,0,170,68,1994-04-18
44842,other,0,162,48,2003-08-13
44845,BRA,0,170,58,2002-06-14
44860,POL,0,176,73,1992-10-03
44861,CHE,0,169,63,1984-12-28
44865,POL,0,180,73,1993-08-21
44867,DNK,0,172,78,1986-07-09
44869,CHE,0,183,68,2000-09-18
44871,BEL,0,176,68,1994-05-22
44882,USA,0,177,78,1979-08-09
44889,ZAF,0,189,78,1998-06-16
44891,POL,0,175,73,1993-04-11
44893,ITA,0,188,73,1991-05-05
44901,AUT,0,180,63,1991-12-29
44905,FRA,0,180,73,1985-10-04
44917,SWE,0,171,53,1986-03-31
44921,USA,0,185,78,1995-08-20
44948,ESP,1,168,63,1987-06-07
44950,USA,0,180,68,1999-06-28
44954,FRA,0,172,63,2001-11-19
44959,AUT,0,164,68,1997-08-25
44964,RUS,0,175,58,2000-07-20
44979,ITA,0,170,58,1993-10-25
44983,POL,0,176,63,1983-02-25
44999,FRA,0,182,73,1998-08-07
45003,BRA,0,168,53,1996-01-22
45004,POL,0,180,63,1991-11-14
45011,other,0,167,58,1991-10-06
45012,ESP,1,165,53,1992-05-10
45016,other,1,170,53,1992-09-20
45038,POL,0,180,73,1995-09-18
45041,DEU,0,180,73,2000-11-16
45044,POL,0,176,68,2000-08-03
45053,SVN,0,149,40,2009-01-15
45054,SWE,0,184,73,2000-12-29
45055,AUT,0,187,88,1984-08-07
45057,USA,1,165,58,1994-12-21
45076,PRT,0,181,68,1992-03-15
45086,other,0,178,63,2001-08-21
45092,FRA,0,183,68,1997-11-07
45096,USA,0,172,63,1992-03-28
45098,other,1,171,63,1994-05-08
45105,CAN,0,191,83,1996-11-16
45113,POL,0,186,78,1997-05-16
45127,ESP,0,168,63,1990-08-23
45134,ESP,0,174,63,1994-06-20
45139,USA,0,176,68,1989-09-14
45144,ITA,0,168,58,2004-11-27
45151,ESP,0,176,63,1986-11-27
45162,NOR,0,176,73,1995-03-15
45163,other,0,178,68,1990-09-02
45173,ESP,0,178,68,1992-03-09
45189,ITA,0,180,73,1979-02-10
45197,NLD,0,185,78,1981-08-24
45204,MEX,0,172,78,1990-06-27
45205,other,1,165,58,2000-12-01
45207,SWE,0,191,93,1975-07-12
45212,NOR,0,187,83,1991-08-31
45221,ESP,0,175,73,1991-03-18
45225,ITA,1,168,48,1987-06-30
45233,GBR,0,182,73,1989-12-27
45249,PRT,0,177,63,1996-12-28
45251,SWE,0,189,83,1993-06-18
45261,USA,0,174,68,1998-02-05
45271,POL,0,180,83,1990-12-12
45273,other,0,174,63,2002-08-08
45275,NLD,0,188,73,1999-05-01
45278,ITA,0,168,58,2001-05-23
45281,ZAF,0,152,53,2003-01-30
45286,ESP,1,161,53,1986-03-24
45289,USA,1,153,53,1996-12-16
45297,POL,1,157,53,1999-08-31
45299,ITA,0,172,53,2005-07-23
45300,ITA,1,160,40,2005-10-05
45309,ITA,0,175,58,1997-03-31
45317,ITA,1,165,53,1992-07-09
45318,AUT,0,182,68,1998-04-28
45329,NLD,0,195,83,1994-03-08
45335,USA,0,180,68,1996-01-12
45339,SWE,0,180,73,1991-12-26
45342,other,0,173,63,1995-10-24
45344,SWE,0,168,68,1995-12-11
45354,BRA,0,170,68,1993-03-05
45363,USA,0,172,68,1995-09-21
45367,POL,0,174,73,1992-06-03
45368,AUT,0,172,68,1998-04-15
45379,CAN,0,193,93,1992-11-05
45421,CHE,0,176,63,1982-09-20
45429,ITA,1,163,53,1989-11-19
45431,PRT,0,167,58,1995-11-04
45437,POL,0,183,78,1986-04-24
45454,FRA,0,179,63,1975-11-10
45465,ESP,0,180,78,1990-05-24
45466,CHE,0,172,63,1981-01-12
45472,BRA,0,186,73,1997-01-06
45488,ESP,0,176,73,1987-05-14
45498,POL,1,167,48,1987-04-20
45504,SWE,0,179,73,1995-04-05
45506,ITA,0,183,73,1979-09-29
45513,RUS,0,187,73,1993-08-19
45516,NLD,0,180,68,1991-12-11
45517,other,1,161,48,2003-02-01
45519,BEL,0,178,63,1993-03-04
45521,NOR,1,167,58,1991-08-10
45522,PRT,0,180,68,1998-11-18
45524,RUS,0,170,58,1999-08-07
45525,RUS,0,177,68,1999-03-26
45526,DEU,0,180,88,1987-08-30
45541,DEU,1,155,48,1984-03-17
45547,POL,0,182,68,1994-06-23
45551,POL,0,182,68,1986-07-17
45554,NOR,0,183,68,1995-02-12
45559,ITA,0,183,73,1984-01-09
45562,SWE,0,176,68,1990-10-07
45563,FRA,0,170,58,1976-03-29
45566,USA,0,185,68,2000-11-30
45572,RUS,0,179,73,1987-07-10
45573,USA,0,180,78,1994-09-11
45581,other,0,178,73,1985-02-13
45588,other,0,168,58,1984-01-28
45594,other,0,173,63,1990-04-24
45616,POL,0,175,68,1984-07-16
45623,ESP,0,170,68,1984-05-20
45624,USA,1,169,58,1992-04-12
45635,NOR,0,182,73,1996-10-22
45638,NLD,0,177,83,1978-12-13
45641,POL,0,188,83,1989-12-16
45655,ESP,0,185,78,1982-10-02
45670,other,1,160,48,1994-01-28
45672,other,0,176,73,1988-05-23
45674,ITA,0,177,63,1998-06-19
45684,USA,0,188,73,1998-12-20
45687,ITA,0,176,73,1979-06-30
45694,USA,0,165,63,2003-06-19
45704,PRT,1,160,48,1995-01-31
45710,AUS,0,180,73,1992-11-20
45726,other,0,167,53,2003-08-14
45736,FRA,0,180,68,1977-07-28
45754,CHE,0,176,68,1990-02-17
45757,other,0,180,73,1993-10-12
45769,ITA,1,159,48,1995-11-20
45770,USA,0,185,68,2003-03-11
45772,ZAF,0,181,78,1993-03-27
45775,BRA,0,170,68,1988-07-30
45776,SWE,1,173,58,1989-12-04
45781,USA,0,178,68,1992-08-25
45782,AUS,0,180,68,1990-06-08
45790,ITA,0,178,78,1993-04-10
45799,other,0,168,58,1997-10-16
45802,ITA,0,164,58,1995-05-20
45810,AUT,0,181,73,1991-09-04
45832,PRT,0,176,68,1987-03-10
45852,AUT,1,159,53,1992-09-10
45854,ITA,0,178,63,1983-01-09
45856,MEX,0,175,68,2000-10-20
45863,other,0,182,78,1991-08-07
45866,DEU,0,165,58,1971-05-14
45872,AUS,0,173,63,1981-06-18
45877,ITA,0,175,68,1994-07-25
45880,USA,0,166,58,1995-09-28
45901,ITA,0,162,53,1962-03-04
45908,ZAF,0,187,83,1996-10-22
45909,USA,0,177,78,1968-12-04
45914,ITA,0,178,63,1995-02-16
45917,AUS,0,172,68,1994-03-14
45925,BRA,0,186,68,1986-09-23
45927,ITA,0,162,53,1962-05-02
45929,ZAF,0,178,68,1991-07-29
45936,other,0,172,58,1995-08-17
45940,DEU,0,174,63,1990-01-22
45942,ZAF,0,184,78,1990-06-25
45948,POL,0,182,73,1994-11-25
45954,USA,0,185,68,1992-08-08
45955,ESP,0,176,73,1980-09-06
45958,FRA,0,182,73,1977-01-06
45967,ITA,0,185,73,1989-11-30
45982,FRA,1,160,48,1968-10-07
45999,FIN,0,177,63,1991-01-05
46000,other,0,188,83,1988-09-04
46004,DEU,0,173,63,1999-11-06
46019,POL,0,165,63,1992-07-13
46032,NOR,0,172,63,1980-07-25
46039,CAN,0,151,73,1992-03-22
46047,ESP,0,169,63,1991-12-28
46052,USA,0,192,83,1992-08-10
46060,ITA,0,165,48,2003-01-13
46116,FRA,0,172,73,1995-06-08
46117,POL,0,176,73,1990-12-19
46123,other,0,183,78,1979-09-23
46130,other,0,164,53,1991-05-09
46138,USA,0,177,68,1999-04-23
46139,MEX,0,185,68,2001-08-01
46141,SWE,0,179,68,1995-08-01
46147,BRA,0,175,73,1982-01-12
46174,DEU,1,161,53,1992-08-24
46183,ESP,0,174,73,1985-09-18
46184,DEU,0,191,73,1984-08-02
46209,USA,0,186,78,1997-11-06
46211,other,0,175,73,1991-10-26
46215,DEU,0,187,83,1995-09-01
46232,ITA,0,178,63,1999-01-19
46240,SWE,1,167,58,1987-04-28
46247,ESP,0,173,68,1988-04-21
46248,ESP,0,185,73,2001-02-16
46253,CZE,0,180,63,1999-09-28
46268,USA,0,173,63,2002-07-11
46283,GBR,0,190,68,1998-01-13
46286,ITA,0,166,58,1985-06-03
46296,ESP,0,177,68,1989-09-30
46302,BRA,1,160,48,1981-01-28
46319,ITA,0,178,63,1986-05-11
46320,DEU,0,183,78,1986-09-23
46334,USA,0,175,68,1983-11-13
46345,other,0,170,63,1985-07-25
46354,other,0,180,78,1988-07-24
46358,other,0,183,78,1993-11-21
46369,ESP,1,159,48,1996-02-09
46372,other,0,183,68,1991-11-13
46378,ESP,0,165,53,1994-02-19
46380,BRA,0,175,78,1988-05-29
46393,USA,0,177,68,1984-02-09
46407,DEU,0,175,78,1998-01-10
46410,other,0,176,78,1995-08-27
46431,AUT,0,190,78,2001-09-15
46442,DEU,0,176,73,1995-07-27
46446,HRV,1,170,63,2001-11-18
46469,ITA,0,182,73,1992-06-29
46476,SVN,0,172,68,1988-04-02
46483,RUS,0,176,68,1990-07-12
46490,other,0,177,68,1993-02-12
46491,other,0,173,68,1991-10-06
46497,GBR,0,168,63,1996-02-21
46502,RUS,1,167,48,1991-09-14
46507,USA,0,180,58,2001-03-30
46510,HRV,0,180,73,1991-04-25
46515,CZE,1,158,43,2004-08-28
46527,SWE,0,180,73,1998-09-03
46528,BRA,0,172,68,1979-10-05
46529,NOR,1,168,58,1967-05-13
46537,ITA,0,182,58,1990-09-08
46548,CHE,0,191,83,1986-12-23
46576,BRA,1,176,63,1990-02-01
46587,ESP,0,175,68,1988-02-05
46589,ESP,0,168,58,1977-12-18
46590,GBR,0,186,73,1993-06-30
46629,ITA,1,165,53,1997-01-21
46637,BRA,0,182,63,1992-09-18
46639,BRA,0,170,63,1991-04-28
46646,MEX,0,168,48,1988-08-12
46654,other,0,166,53,1994-06-14
46659,ITA,0,183,68,1991-05-09
46664,ESP,0,186,78,1975-08-01
46669,other,0,174,63,1984-04-11
46675,POL,0,183,73,1999-11-05
46678,CAN,0,183,63,1998-07-03
46679,BRA,0,172,78,1971-04-11
46699,other,0,177,63,1996-11-16
46708,ESP,0,172,68,1997-07-05
46715,BRA,0,189,73,1999-09-22
46726,USA,0,176,73,1998-12-16
46738,ESP,0,173,63,1992-11-22
46744,FRA,0,179,58,1980-03-29
46761,USA,0,172,63,1994-07-20
46771,ESP,0,178,63,1991-12-05
46779,ESP,0,183,73,1991-01-07
46780,GBR,0,168,68,2002-05-13
46795,FRA,0,183,58,1995-11-20
46808,PRT,0,174,68,1979-03-17
46809,ESP,0,182,73,1981-06-10
46811,ITA,0,182,58,1993-03-07
46822,other,0,177,68,1986-02-07
46827,ITA,0,169,48,2002-06-03
46836,AUS,1,176,63,1995-07-31
46862,SWE,0,180,68,1983-10-09
46875,ESP,0,173,73,1984-05-28
46885,USA,0,172,58,1994-10-06
46894,ITA,0,170,63,2004-09-01
46895,AUT,0,178,68,2001-06-08
46907,ITA,0,182,63,1991-12-16
46910,BEL,0,193,83,1989-11-10
46924,ESP,0,180,73,1997-06-23
46925,DEU,0,174,68,1989-03-04
46927,BEL,0,181,68,1992-01-01
46929,POL,0,179,63,1995-12-07
46933,USA,0,172,63,1995-06-07
46935,ITA,0,184,73,1990-04-16
46939,BRA,0,178,68,1979-09-21
46940,USA,0,184,78,1996-11-01
46950,ESP,0,173,68,2003-10-29
46959,USA,0,182,88,2004-06-13
46961,USA,0,185,73,2001-07-03
46964,AUS,1,139,40,2010-02-11
46968,other,0,170,53,1994-11-14
46975,ITA,0,173,63,1999-01-14
46984,other,1,156,53,1981-07-17
47000,SVN,0,183,73,1997-07-28
47007,other,0,138,40,2011-04-16
47008,BRA,0,174,68,1996-04-15
47022,CHE,0,194,88,1992-10-08
47049,DEU,1,170,58,1995-05-19
47050,ITA,1,163,48,1989-08-09
47057,ITA,0,178,73,1983-04-10
47072,other,0,170,63,1988-02-22
47076,ESP,0,169,58,1995-05-16
47081,USA,0,183,83,1994-10-28
47092,FRA,0,168,63,1992-01-20
47098,FRA,1,162,48,1999-10-19
47106,other,0,178,68,2005-06-08
47111,USA,0,168,58,1993-10-18
47116,ZAF,0,182,68,1996-04-09
47117,ESP,0,164,68,1985-01-27
47128,ESP,0,170,63,2001-09-22
47150,ESP,0,182,78,1979-09-26
47151,ESP,0,182,68,1997-09-14
47163,other,0,176,63,1996-01-10
47171,BRA,0,170,63,1994-07-19
47185,DEU,0,174,68,1988-01-29
47187,FRA,0,160,48,2004-07-17
47190,BRA,1,163,63,1989-06-27
47205,USA,0,189,73,1996-02-19
47208,ITA,0,187,83,1996-10-28
47211,ZAF,0,175,73,1996-09-27
47224,USA,0,174,68,1993-12-07
47225,ESP,0,167,53,2002-11-14
47227,USA,0,178,83,2004-09-30
47232,other,0,175,68,1992-06-26
47236,ESP,0,178,73,1994-02-20
47237,ESP,1,174,53,1991-05-30
47247,RUS,1,162,48,1989-08-26
47264,BRA,0,183,83,1990-02-26
47276,USA,0,193,78,1994-01-19
47287,CHE,0,172,68,1970-01-18
47290,GBR,0,185,73,1993-10-24
47300,ESP,0,187,63,1998-04-14
47319,USA,1,172,58,1992-10-11
47322,ZAF,0,190,78,1989-04-18
47339,PRT,0,163,58,1977-10-07
47344,CAN,0,188,78,1994-06-12
47361,USA,0,170,68,1995-07-04
47363,CAN,1,158,58,1995-09-17
47364,USA,1,160,43,1994-09-29
47366,BEL,0,180,63,1993-06-02
47371,other,0,182,63,1994-09-19
47381,other,0,184,73,1994-09-17
47383,FRA,0,174,63,1993-04-28
47384,ESP,0,170,63,2002-11-24
47398,BRA,0,169,63,2001-01-08
47400,ESP,0,180,63,2001-10-02
47404,POL,0,138,40,2010-07-22
47405,HRV,0,183,73,1994-03-14
47407,other,0,181,68,1991-08-16
47412,ESP,0,180,78,1996-07-14
47416,ESP,0,159,53,1992-08-12
47428,ESP,0,175,73,1995-08-08
47429,ESP,0,179,73,1994-08-27
47445,ESP,0,180,73,1990-04-24
47467,PRT,0,167,63,1996-07-22
47473,FRA,1,165,48,2002-10-31
47486,USA,1,165,58,1979-01-02
47487,ESP,0,184,68,1984-05-14
47493,NLD,0,180,73,1987-06-21
47495,USA,0,180,73,1990-12-17
47510,ESP,0,188,78,2000-05-09
47519,DEU,0,175,68,1979-03-16
47521,DEU,0,180,68,1988-07-01
47537,ITA,0,175,68,1966-02-23
47541,ITA,0,178,63,2001-05-05
47547,AUT,0,190,73,2001-06-21
47558,other,0,170,68,1977-03-17
47570,POL,0,185,78,1985-04-13
47575,BRA,0,169,53,1997-05-06
47584,ITA,0,175,63,2002-02-16
47590,BRA,0,191,93,1987-02-20
47591,ESP,0,183,73,1985-07-22
47609,CHE,0,180,63,1990-07-10
47612,DNK,0,179,78,1983-11-24
47615,PRT,0,172,68,1988-01-24
47619,USA,1,157,53,1994-04-01
47625,POL,0,189,73,1991-08-30
47629,NOR,0,178,68,1973-07-06
47632,DEU,0,185,83,1998-04-17
47634,ITA,0,175,63,1994-10-19
47655,HRV,0,194,83,1997-02-09
47661,BRA,0,160,48,2005-10-10
47669,DNK,0,192,78,1982-11-12
47672,SWE,0,180,78,1977-07-20
47676,FRA,0,173,58,1988-11-20
47682,ESP,0,177,63,1962-03-08
47690,RUS,0,186,68,2000-03-05
47692,BRA,0,172,68,1993-12-27
47716,POL,0,176,78,1993-07-20
47723,RUS,0,176,78,1979-05-13
47728,ESP,0,169,68,1982-01-03
47740,ITA,0,185,73,1991-08-09
47744,CAN,0,181,78,1985-09-25
47753,POL,0,175,68,1995-09-06
47755,POL,0,190,78,1994-02-23
47756,RUS,0,182,73,1988-01-16
47761,ITA,0,180,73,1990-06-15
47764,ESP,0,179,63,1994-05-26
47767,ESP,0,167,63,1989-01-28
47769,ZAF,0,174,63,1995-07-12
47771,ESP,0,180,68,2004-08-10
47774,POL,0,176,68,1991-12-29
